ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 ,Amp,Shift,Voltage,Temp,Humidity,Hs,Hp,Adj
12294.0,-34.02553178975654,150.6623545626168,3.2160000801086404,113638,44144.0,7.8,44677.72700000019,7.8,11.817914500000004,28.20341432999989,42.86717,35048.533064389936,27707.3371985432,0.03502605247773172
12295.0,-34.02552549912491,150.66235626430364,3.2160000801086404,113639,45133.0,7.81,44650.50350000019,7.81,11.818949000000005,28.20391367999989,42.932790000000004,35030.484335904104,27686.2735950489,0.03449344976628055
12298.0,-34.02551928198568,150.66235794610995,3.2160000801086404,113640,45086.0,7.8,44697.0535000002,7.8,11.821535000000004,28.20546914499988,42.89006,35081.54195769424,27696.752279011293,0.03789168724035896
12300.0,-34.02551234460259,150.66235982275037,3.2160000801086404,113641,44855.0,7.81,44676.596000000194,7.81,11.818777500000005,28.20650256499988,42.91905,35073.448194996185,27674.00093803388,0.03782411146170883
12301.0,-34.02550507315152,150.66236178975993,3.2160000801086404,113642,45373.0,7.83,44606.2165000002,7.83,11.820501000000005,28.20702327999988,42.89159,35020.649783714376,27627.299719767536,0.03729006168371106
12302.0,-34.02549706325226,150.66236395652805,3.2160000801086404,113643,45135.0,7.81,44594.2315000002,7.81,11.821190500000005,28.207522629999875,42.862590000000004,35013.652889681565,27616.82009916576,0.03675740897225932
12305.0,-34.025488421210184,150.66236629429795,3.2160000801086404,113644,47068.0,7.849999,44590.636000000195,7.849999,11.817571000000004,28.20905005999987,42.78019000000001,35011.68664377718,27613.508794305362,0.03765762966705655
12307.0,-34.02548272121635,150.6623678362106,3.2160000801086404,113645,44947.0,7.82,44547.439000000195,7.82,11.821363000000005,28.210070124999863,42.76341,34977.94730277419,27586.533488373818,0.0380909771776059
12309.0,-34.02547969610282,150.66236865453794,3.2160000801086404,113646,44720.0,7.81,44488.609000000186,7.81,11.826534000000004,28.211104879999862,42.862590000000004,34926.71011174795,27556.489024272847,0.03802321410273191
12310.0,-34.02547459851894,150.6623700334919,3.2160000801086404,113647,43448.0,7.81,44620.189000000195,7.81,11.824810500000005,28.211625594999862,42.876329999999996,35027.672935209564,27640.952767265826,0.03748916432473237
12312.0,-34.02547019138569,150.66237122567117,3.2160000801086404,113648,44584.0,7.820000999999999,44507.32600000018,7.820000999999999,11.823776500000005,28.21264699499986,42.793929999999996,34936.60931076294,27574.160089848112,0.03692232453905664
12314.0,-34.025465360764656,150.66237253240865,3.2160000801086404,113649,43724.0,7.82,44462.9305000002,7.82,11.827569000000004,28.213687089999862,42.69017,34904.469740793014,27543.217347073525,0.0353542622792844
12315.0,-34.02545966442722,150.66237407333222,3.2160000801086404,113650,7.81,7.82,44481.6370000002,7.82,11.828258500000004,28.214214479999857,42.65354,34921.1547695537,27552.267259944747,0.036319726020161085
12317.0,-34.02545387827661,150.66237563855123,3.2160000801086404,113651,44406.0,7.809999,44372.26750000018,7.809999,11.828431000000005,28.215261249999863,42.65354,34836.25206871184,27483.304212062096,0.03475132727926411
12320.0,-34.02544780318078,150.6623772819332,3.2160000801086404,113652,43524.0,7.82,44286.37750000018,7.82,11.833257000000005,28.216822059999856,42.65202,34770.886695689085,27427.482039074082,0.03564926524149392
12321.0,-34.02544100943078,150.66237911971922,3.2160000801086404,113653,44447.0,7.809999,44265.722500000185,7.809999,11.829120500000005,28.217341439999856,42.59861,34756.60694321872,27412.22888522852,0.036615252759720114
12323.0,-34.025433844567715,150.66238105789552,3.2160000801086404,113654,44327.0,7.809999,44544.093500000185,7.809999,11.831189000000006,28.21836017499985,42.42771,34980.80569463493,27577.46277989896,0.0385485872395428
12324.0,-34.02542661356904,150.66238301396226,3.2160000801086404,113655,44262.0,7.82,44542.5890000002,7.82,11.826880000000005,28.21887955499985,42.40177,34986.802977343046,27567.395054766566,0.03901457475776837
12327.0,-34.0254194509165,150.6623849515406,3.2160000801086404,113656,43933.0,7.81,44704.929500000195,7.81,11.821364000000004,28.220469734999853,42.45975,35140.897478397885,27634.01491677833,0.03891059220305415
12329.0,-34.02541320435478,150.66238664130603,3.2160000801086404,113657,43852.0,7.81,44796.245500000194,7.81,11.816710000000004,28.221495144999857,42.4567,35232.76495106286,27664.888669333937,0.03884364020175202
